ID,英文名稱,中文名稱,圖片,備註,更新日期
3397478,geocentric zenith,地心天顶,nan,nan,2018-03-21
3397479,electromagnetic interference,电磁干扰,nan,nan,2018-03-21
3397480,geocentric orbit,地心轨道,nan,nan,2018-03-21
3397481,electromagnetic interactions,电磁交互作用,nan,nan,2018-03-21
3397482,geocentric longitude,地心经度,nan,nan,2018-03-21
3397483,electromagnetic coupling,电磁耦合,nan,nan,2018-03-21
3397484,geocentric latitude,地心纬度,nan,nan,2018-03-21
3397485,electromagnetic compatibility,电磁相容性,nan,nan,2018-03-21
3397486,geocentric inertial coordinate,地球惯性坐标,nan,nan,2018-03-21
3397487,electromagantic pulse,电磁脉冲,nan,nan,2018-03-21
3397488,geocentric distance,地心距,nan,nan,2018-03-21
3397489,echo intensity,回波强度,nan,nan,2018-03-21
3397490,galactic coordinate,银河坐标,nan,nan,2018-03-21
3397491,electromagantic interference,电磁干扰,nan,nan,2018-03-21
3397492,geocentric diameter,地心直径,nan,nan,2018-03-21
3397493,electroluminescence,电[致]发光,nan,nan,2018-03-21
3397494,geocentric coordinate,地心坐标,nan,nan,2018-03-21
3397495,electrojet,电喷流,nan,nan,2018-03-21
3397496,geocentric angle,地心角,nan,nan,2018-03-21
3397497,electrical neutrality,电中性,nan,nan,2018-03-21
3397498,geocentric,地心的,nan,nan,2018-03-21
3397499,electric potential,电势；电位,nan,nan,2018-03-21
3397500,geoastrophysics,地球天文物理学,nan,nan,2018-03-21
3397501,electric polarization field,极化电场,nan,nan,2018-03-21
3397502,geo-,"（词类）表示""地球""或""大地""",nan,nan,2018-03-21
3397503,electric field strength,电场强度,nan,nan,2018-03-21
3397504,generalized Ohm's law,广义欧姆定率,nan,nan,2018-03-21
3397505,electric discharge,放电,nan,nan,2018-03-21
3397506,generalized magnetic latitude,广义地磁纬度,nan,nan,2018-03-21
3397507,electric conductivity,导电率；电导率,nan,nan,2018-03-21
3397508,general precession,总岁差,nan,nan,2018-03-21
3397509,electric arc,电弧,nan,nan,2018-03-21
3397510,general circulation model,大气环流模式,nan,nan,2018-03-21
3397511,echo,回波；回声,nan,nan,2018-03-21
3397512,gal,伽； 加尔 {重力加速度单位},nan,nan,2018-03-21
3397513,eigen frequency,本征频率,nan,nan,2018-03-21
3397514,general circulation,大气环流,nan,nan,2018-03-21
3397515,e-folding energy,e倍能量,nan,nan,2018-03-21
3397516,Gemini,双子星计划,nan,nan,2018-03-21
3397517,effective terrestrial radiation,有效地球辐射,nan,nan,2018-03-21
3397518,Geiger-Müller counter,盖格－缪勒计数器,nan,nan,2018-03-21
3397519,effective temperature,有效温度,nan,nan,2018-03-21
3397520,Geiger counter,盖格计数器,nan,nan,2018-03-21
3397521,effective potential,有效电位,nan,nan,2018-03-21
3397522,gegenschein,对日照； [黄道]反晖,nan,nan,2018-03-21
3397523,effective isotropic radiated power,有效等向辐射功率,nan,nan,2018-03-21
3397524,Gaussian distribution,高斯分布,nan,nan,2018-03-21
3397525,effective height,有效高度,nan,nan,2018-03-21
3397526,gauss {=G},高斯,nan,nan,2018-03-21
3397527,eddy velocity,涡流速度,nan,nan,2018-03-21
3397528,gas-sphere,气圈；气界,nan,nan,2018-03-21
3397529,eddy spectrum,涡流谱,nan,nan,2018-03-21
3397530,gas ionization chamber,气体游离舱,nan,nan,2018-03-21
3397531,eddy energy,涡流能量,nan,nan,2018-03-21
3397532,gas discharge tube,气体放电管,nan,nan,2018-03-21
3397533,eccentricity,偏心率； 离心率,nan,nan,2018-03-21
3397534,gain-to-noise temperature ratio,增益对杂讯温度比,nan,nan,2018-03-21
3397535,eddy diffusion coefficient,涡流扩散系数,nan,nan,2018-03-21
3397536,gas counter,气体计数器,nan,nan,2018-03-21
3397537,eddy diffusion,涡流扩散,nan,nan,2018-03-21
3397538,garden hose angle,喷流角{行星际磁场},nan,nan,2018-03-21
3397539,eddy current,涡电流,nan,nan,2018-03-21
3397540,gamma (γ),伽玛{磁场强度单位=10^-3 高斯=10^-9 特斯勒},nan,nan,2018-03-21
3397541,eddy,涡流,nan,nan,2018-03-21
3397542,Galilean satellites,伽利略卫星{木星的四大卫星},nan,nan,2018-03-21
3397543,Eddington approximation,艾丁顿近似,nan,nan,2018-03-21
3397544,galaxy/Galaxy,星系； 银河系,nan,nan,2018-03-21
3397545,ecosphere,生态圈,nan,nan,2018-03-21
3397546,galactic wind,银河风； 恒星风,nan,nan,2018-03-21
3397547,ecliptic plane,黄道面,nan,nan,2018-03-21
3397548,galactic space,星系太空,nan,nan,2018-03-21
3397549,ecliptic longitude,黄经,nan,nan,2018-03-21
3397550,galactic radio wave,银河电波,nan,nan,2018-03-21
3397551,ecliptic latitude,黄纬,nan,nan,2018-03-21
3397552,galactic pole,银极,nan,nan,2018-03-21
3397553,ecliptic coordinates,黄道坐标,nan,nan,2018-03-21
3397554,galactic plane,银河面,nan,nan,2018-03-21
3397555,eastward current,东向电流,nan,nan,2018-03-21
3397556,gain,增益,nan,nan,2018-03-21
3397557,earth inductor,地磁感应器,nan,nan,2018-03-21
3397558,Earth Exploration Satellite (EES),地球探测卫星,nan,nan,2018-03-21
3397559,Earth ellipsoid,地球椭球体,nan,nan,2018-03-21
3397560,earth current,大地电流； 地电流,nan,nan,2018-03-21
3397561,Earth crust,地壳,nan,nan,2018-03-21
3397562,Earth core,地核,nan,nan,2018-03-21
3397563,formation mechanism,形成机制,nan,nan,2018-03-21
3397564,forecast,预报,nan,nan,2018-03-21
3397565,forcing function,强迫函数,nan,nan,2018-03-21
3397566,force-free magnetic field,无外力磁场,nan,nan,2018-03-21
3397567,forced oscillation,强制振荡,nan,nan,2018-03-21
3397568,Forbush effect,福布希效应,nan,nan,2018-03-21
3397569,easterly wind,东来风,nan,nan,2018-03-21
3397570,Forbush decrease,福布希衰减,nan,nan,2018-03-21
3397571,earth-synchronous orbit,地球同步轨道,nan,nan,2018-03-21
3397572,earth-orbiting satellite,地球轨道卫星,nan,nan,2018-03-21
3397573,E region,E域 {电离层},nan,nan,2018-03-21
3397574,earthlight,地光,nan,nan,2018-03-21
3397575,earth-ionosphere column,地球电离层柱,nan,nan,2018-03-21
3397576,earth-cavity resonances,地球空腔共振,nan,nan,2018-03-21
3397577,earth's magnetism,地磁,nan,nan,2018-03-21
3397578,earth's magnetic field,地磁场,nan,nan,2018-03-21
3397579,earth's electric field,地电场,nan,nan,2018-03-21
3397580,earth's axis,地轴,nan,nan,2018-03-21
3397581,Earth tide,固体潮；地潮,nan,nan,2018-03-21
3397582,earth station,地面站,nan,nan,2018-03-21
3397583,Earth shadow,地影,nan,nan,2018-03-21
3397584,E layer,E层,nan,nan,2018-03-21
3397585,earth satellite,地球卫星,nan,nan,2018-03-21
3397586,Earth rotation,地球自转,nan,nan,2018-03-21
3397587,Earth Resources Technology Satellite (ERTS),地球资源技术卫星,nan,nan,2018-03-21
3397588,Earth Resources Satellite (ERS),地球资源卫星,nan,nan,2018-03-21
3397589,earth radiation,地球辐射,nan,nan,2018-03-21
3397590,earth pulsation,地脉动,nan,nan,2018-03-21
3397591,earth potential,地电位,nan,nan,2018-03-21
3397592,earth orbit,地球轨道,nan,nan,2018-03-21
3397593,Earth Observation Satellite (EOS),地球观测卫星,nan,nan,2018-03-21
3397594,Earth mantle,地幔；地函,nan,nan,2018-03-21
3397595,E × B drift,E×B漂移,nan,nan,2018-03-21
3397596,forbidden region,禁区（带电粒子运动的）,nan,nan,2018-03-21
3397597,forbidden line,禁线（光谱的）,nan,nan,2018-03-21
3397598,Fold,折曲； 皱褶,nan,nan,2018-03-21
3397599,Fokker-Planck equation,福克耳-卜朗克方程,nan,nan,2018-03-21
3397600,focusing effect,聚焦效应,nan,nan,2018-03-21
3397601,flyby,飞掠,nan,nan,2018-03-21
3397602,fluxmeter,通量计,nan,nan,2018-03-21
3397603,fluxgate magnetometer,通门磁力计,nan,nan,2018-03-21
3397604,flux tube,内通量管 {指磁力管},nan,nan,2018-03-21
3397605,flux tube,通量管,nan,nan,2018-03-21
3397606,excitation efficiency,激发效率,nan,nan,2018-03-21
3397607,gravitational force,重力； 引力,nan,nan,2018-03-21
3397608,flux invariant,通量不变量,nan,nan,2018-03-21
3397609,flux divergence,通量辐散,nan,nan,2018-03-21
3397610,flux density,通量密度,nan,nan,2018-03-21
3397611,flux,通量,nan,nan,2018-03-21
3397612,flute instability,笛型不稳定,nan,nan,2018-03-21
3397613,fluorescence,萤光,nan,nan,2018-03-21
3397614,fluctuation,起伏； 涨落； 扰乱,nan,nan,2018-03-21
3397615,flow pattern,流型,nan,nan,2018-03-21
3397616,flow line,流线,nan,nan,2018-03-21
3397617,flow chart,流程图,nan,nan,2018-03-21
3397618,excitation,激发,nan,nan,2018-03-21
3397619,gravitational field,重力场； 引力场,nan,nan,2018-03-21
3397620,flocculus,谱斑 {复数 flocculi},nan,nan,2018-03-21
3397621,flightpath,飞行路线； 航线,nan,nan,2018-03-21
3397622,flight model,飞行模型,nan,nan,2018-03-21
3397623,flight corridor,飞行通道； 飞行走廊,nan,nan,2018-03-21
3397624,flight attitude,飞行姿态,nan,nan,2018-03-21
3397625,flash spectrum,闪光谱,nan,nan,2018-03-21
3397626,flare surge,闪焰浪涌,nan,nan,2018-03-21
3397627,flare,闪焰,nan,nan,2018-03-21
3397628,flaming arc,焰状弧（极光）,nan,nan,2018-03-21
3397629,fitting,拟合,nan,nan,2018-03-21
3397630,evening side,入夜侧,nan,nan,2018-03-21
3397631,gravitational constant,重力常数；引力常数,nan,nan,2018-03-21
3397632,fission,分裂,nan,nan,2018-03-21
3397633,first quarter,上弦,nan,nan,2018-03-21
3397634,first cosmic velocity,第一宇宙速度,nan,nan,2018-03-21
3397635,fireball,火流星,nan,nan,2018-03-21
3397636,fine Structure,精细结构,nan,nan,2018-03-21
3397637,filterability,滤波能力,nan,nan,2018-03-21
3397638,filter,滤波器； 滤光器；滤光镜,nan,nan,2018-03-21
3397639,gyroresonance,回旋共振； 回转共振,nan,nan,2018-03-21
3397640,film,薄膜； 胶片,nan,nan,2018-03-21
3397641,gyromotion,回旋运动； 回转运动,nan,nan,2018-03-21
3397642,filament,色球暗条； 色球暗纹,nan,nan,2018-03-21
3397643,gyro scope,陀螺仪,nan,nan,2018-03-21
3397644,field-aligned propagation,场沿传播,nan,nan,2018-03-21
3397645,gyro radius,回旋半径； 回转半径,nan,nan,2018-03-21
3397646,evening sector,入夜区段,nan,nan,2018-03-21
3397647,gravitational acceleration,重力加速度,nan,nan,2018-03-21
3397648,field-aligned precipitation,场沿沉降,nan,nan,2018-03-21
3397649,gyro period,回旋周期； 回转周期,nan,nan,2018-03-21
3397650,field-aligned irregularity,场沿不规则体,nan,nan,2018-03-21
3397651,gyro frequency,回旋频率； 回转频率,nan,nan,2018-03-21
3397652,field-aligned current,场沿电流,nan,nan,2018-03-21
3397653,gyro center,回旋中心,nan,nan,2018-03-21
3397654,field tube,磁力管；场管,nan,nan,2018-03-21
3397655,gyration,回旋； 回转,nan,nan,2018-03-21
3397656,field reversal,场反转,nan,nan,2018-03-21
3397657,gyrate counter-clockwise,逆时回旋,nan,nan,2018-03-21
3397658,field of view,视场,nan,nan,2018-03-21
3397659,gyrate clockwise,顺时回旋,nan,nan,2018-03-21
3397660,field line resonance,磁力线共振,nan,nan,2018-03-21
3397661,guiding center,导引中心,nan,nan,2018-03-21
3397662,field line merging,磁力线合并,nan,nan,2018-03-21
3397663,guided wave,导波,nan,nan,2018-03-21
3397664,field line,场力线,nan,nan,2018-03-21
3397665,guidance,导引,nan,nan,2018-03-21
3397666,field configuration,场形态,nan,nan,2018-03-21
3397667,growing wave,成长波,nan,nan,2018-03-21
3397668,evaporation processes,蒸发过程； 蒸散过程,nan,nan,2018-03-21
3397669,gravimeter,重力计,nan,nan,2018-03-21
3397670,field aligned,场沿；场列,nan,nan,2018-03-21
3397671,growing phase,成长相,nan,nan,2018-03-21
3397672,Fermi acceleration,费米加速,nan,nan,2018-03-21
3397673,group velocity,群速度； 群速,nan,nan,2018-03-21
3397674,feature,特色； 特性,nan,nan,2018-03-21
3397675,group refractive index,群折射率； 群折射指数,nan,nan,2018-03-21
3397676,fast mode,快模,nan,nan,2018-03-21
3397677,group delay,群延迟,nan,nan,2018-03-21
3397678,Faraday rotation,法拉第旋转,nan,nan,2018-03-21
3397679,ground-support equipment,地面支援设备,nan,nan,2018-03-21
3397680,Faraday effect,法拉第效应,nan,nan,2018-03-21
3397681,ground-based probe,地面探测器； 地面探针； 陆基探测器； 陆基探针,nan,nan,2018-03-21
3397682,Faraday cylinder,法拉第筒,nan,nan,2018-03-21
3397683,ground-based observatories,地面观测台； 陆基观测台,nan,nan,2018-03-21
3397684,Faraday cup,法拉第杯,nan,nan,2018-03-21
3397685,ground-based observation,地面观测； 陆基观测,nan,nan,2018-03-21
3397686,far infrared,远红外光； 远红外线,nan,nan,2018-03-21
3397687,ground-based measurement,地面测量； 陆基测量,nan,nan,2018-03-21
3397688,fan ray,扇状射线,nan,nan,2018-03-21
3397689,ground-based ionosonde,陆基电离层探测仪；陆基电离层送,nan,nan,2018-03-21
3397690,European Space Agency (ESA),欧洲太空总署,nan,nan,2018-03-21
3397691,grating spectrum,光栅光谱,nan,nan,2018-03-21
3397692,fallout,沉降；落尘,nan,nan,2018-03-21
3397693,ground-backscatter,地面反向散射,nan,nan,2018-03-21
3397694,falling-sphere method,落球法,nan,nan,2018-03-21
3397695,ground wave,地波,nan,nan,2018-03-21
3397696,fair-weather electric field,晴空电场,nan,nan,2018-03-21
3397697,ground state,基态,nan,nan,2018-03-21
3397698,fadeout,衰消,nan,nan,2018-03-21
3397699,ground return,地面回波,nan,nan,2018-03-21
3397700,facula,光斑{复数faculae},nan,nan,2018-03-21
3397701,Greenwich time,格林威治时,nan,nan,2018-03-21
3397702,Fabry-Perot interferometer,法布立-培若干涉仪,nan,nan,2018-03-21
3397703,Greenwich sidereal time,格林威治恒星时,nan,nan,2018-03-21
3397704,F2 region,F2域,nan,nan,2018-03-21
3397705,Greenwich meridian,格林威治子午线,nan,nan,2018-03-21
3397706,F2 layer,F2层,nan,nan,2018-03-21
3397707,Greenwich civil time,格林威治民用时； 世界时,nan,nan,2018-03-21
3397708,F region,F域,nan,nan,2018-03-21
3397709,Greenwich apparent time,格林威治视太阳时,nan,nan,2018-03-21
3397710,F layer,F层,nan,nan,2018-03-21
3397711,Greenwich apparent civil time,格林威治视民用时,nan,nan,2018-03-21
3397712,escape velocity,逃逸速度；逃脱速度,nan,nan,2018-03-21
3397713,grating spectroscope,光栅分光镜,nan,nan,2018-03-21
3397714,extremely quiet condition,极宁静条件,nan,nan,2018-03-21
3397715,greenhouse effect,温室效应,nan,nan,2018-03-21
3397716,extreme ultraviolet,极紫外,nan,nan,2018-03-21
3397717,green oxygen line,氧绿线,nan,nan,2018-03-21
3397718,extratropical tropopause,温带对流层顶,nan,nan,2018-03-21
3397719,green auroral line,极光绿线,nan,nan,2018-03-21
3397720,extra-terrestrial radiation,大气顶太阳辐射,nan,nan,2018-03-21
3397721,Great Red Spot,大红斑{木星},nan,nan,2018-03-21
3397722,extraterrestrial,地球外的,nan,nan,2018-03-21
3397723,great drought,大旱,nan,nan,2018-03-21
3397724,extraordinary wave,异常波,nan,nan,2018-03-21
3397725,great circle,大圆,nan,nan,2018-03-21
3397726,extraordinary mode,异常模,nan,nan,2018-03-21
3397727,grazing incidence,掠入射,nan,nan,2018-03-21
3397728,extinction coefficient,消光系数,nan,nan,2018-03-21
3397729,grazing angle,掠射角,nan,nan,2018-03-21
3397730,extinction,消光,nan,nan,2018-03-21
3397731,g-ray telescope,伽玛射线望远镜,nan,nan,2018-03-21
3397732,external source,外源,nan,nan,2018-03-21
3397733,gray scale,灰度； 灰阶,nan,nan,2018-03-21
3397734,escape rate,逃逸率； 逃脱率,nan,nan,2018-03-21
3397735,grating spectrograph,光栅摄谱仪,nan,nan,2018-03-21
3397736,external magnetic field,外磁场,nan,nan,2018-03-21
3397737,g-ray radiation,伽玛射线辐射,nan,nan,2018-03-21
3397738,external force,外力,nan,nan,2018-03-21
3397739,Gray code,格雷码；二进制码,nan,nan,2018-03-21
3397740,Explorer 1,探险者卫星1号,nan,nan,2018-03-21
3397741,gray body,灰体,nan,nan,2018-03-21
3397742,exosphere,外气层,nan,nan,2018-03-21
3397743,gray atmosphere,灰体大气,nan,nan,2018-03-21
3397744,exopause,外气层顶,nan,nan,2018-03-21
3397745,gravity wave,重力波,nan,nan,2018-03-21
3397746,exobiology,地[球]外生物学,nan,nan,2018-03-21
3397747,gravity anomaly,重力异常,nan,nan,2018-03-21
3397748,excited state,激发态；受激态,nan,nan,2018-03-21
3397749,gravity,重力,nan,nan,2018-03-21
3397750,excitation potential,激发电势；激发电位,nan,nan,2018-03-21
3397751,gravitational tide,引力潮； 重力潮,nan,nan,2018-03-21
3397752,excitation mechanism,激发机制,nan,nan,2018-03-21
3397753,gravitational red shift,重力红移,nan,nan,2018-03-21
3397754,forbidden transition,禁制跃迁,nan,nan,2018-03-21
3397755,excitation energy,激发能,nan,nan,2018-03-21
3397756,gravitational radiation,重力辐射,nan,nan,2018-03-21
3397757,escape loss,逃逸损失,nan,nan,2018-03-21
3397758,grating,光栅,nan,nan,2018-03-21
3657633,H component,水平分量,nan,nan,2019-01-10
3657634,H α line,H α 线,nan,nan,2019-01-10
3657635,Hale cycle,黑尔黑子双周,nan,nan,2019-01-10
3657636,half value thickness,半值厚度｛指吸收体｝,nan,nan,2019-01-10
3657637,half-life period,半衰期；半生期,nan,nan,2019-01-10
3657638,half-power beamwidth,半功率束宽,nan,nan,2019-01-10
3657639,half-power point,半功率点,nan,nan,2019-01-10
3657640,half-power width,半功率宽度,nan,nan,2019-01-10
