ID,英文名稱,中文名稱,圖片,備註,更新日期
3366201,gender inequality,性别不平等,,,2018-03-21
3366202,gender regimes,性别体制,,,2018-03-21
3366203,gender role,性别角色,,,2018-03-21
3366204,gender stereotype,性别刻板印象,,,2018-03-21
3366205,gender studies,性别研究,,,2018-03-21
3366206,gendered division of labor,性别分工,,,2018-03-21
3366207,gene flow,基因流向,,,2018-03-21
3366208,gene mutation,基因突变,,,2018-03-21
3366209,gene pool,基因池,,,2022-07-15
3366210,genealogy,族谱；系谱；系谱学,,,2018-03-21
3366211,genealogy chart,族谱图,,,2018-03-21
3366212,general birth rate,一般生育率,,,2018-03-21
3366213,general conception of ideology,普遍意识形态；意识形态的普遍义,,,2018-03-21
3366214,general death rate,一般死亡率,,,2018-03-21
3366215,general divorce rate,一般离婚率,,,2018-03-21
3366216,general linear model {=GLM},一般线性模型,,,2018-03-21
3366217,general strike,总罢工,,,2018-03-21
3366218,general symmetry requirement,一般对称要求,,,2018-03-21
3366219,general system theory,一般系统理论,,,2018-03-21
3366220,general systems theory,通用系统理论,,,2018-03-21
3366221,general will,总意志；普遍意志,,,2018-03-21
3366222,generalizability,通则性,,,2018-03-21
3366223,generalization,通则；概推；一般化,,,2018-03-21
3366224,generalized belief,一般化信念,,,2018-03-21
3366225,generalized exchange,概化交换,,,2018-03-21
3366226,generalized other,概化他人,,,2018-03-21
3366227,generation,世代,,,2018-03-21
3366228,generational mobility,世代流动,,,2018-03-21
3366229,generational unit,世代单位,,,2018-03-21
3366230,generative grammar,生成文法,,,2018-03-21
3366231,genetic epistemology,发生认识论,,,2018-03-21
3366232,genetic structuralism,生成结构主义,,,2018-03-21
3366233,geneticization,基因化,,,2018-03-21
3366234,genital phase,性器期,,,2018-03-21
3366235,genius theory,天才论,,,2018-03-21
3366236,genocide,种族大屠杀；灭族,,,2018-03-21
3366237,genre,类型；文类,,,2018-03-21
3366238,gentrification,仕绅化；缙绅化,,,2018-03-21
3366239,gentry,仕绅；士绅,,,2018-03-21
3366240,geographic information system {=GIS},地理资讯系统,,,2018-03-21
3366241,geographical community,地理社区,,,2018-03-21
3366242,geographical determinism,地理决定论,,,2018-03-21
3366243,geopolitics,地缘政治学；地缘政治,,,2018-03-21
3366244,gerontocracy,老人统治,,,2018-03-21
3366245,gerontology,老人学,,,2018-03-21
3366246,gesellschaft,法理社会；社会体,,,2018-03-21
3366247,gestalt,完形；格式塔,,,2018-03-21
3366248,gestational age,胎龄,,,2018-03-21
3366249,gesture,姿态,,,2018-03-21
3366250,gesture language,肢体语言,,,2018-03-21
3366251,ghetto,贫民区,,,2018-03-21
3366252,gift exchange,礼物交换,,,2018-03-21
3366253,gift relationship,礼物关系,,,2018-03-21
3366254,glacial time,冰河时间,,,2018-03-21
3366255,glass ceiling,玻璃天花板,,,2018-03-21
3366256,glm,广义线性模型,,,2018-03-21
3366257,global city,全球城市；全球都市,,,2018-03-21
3366258,global civil society,全球市民社会；全球公民社会,,,2018-03-21
3366259,global modernity,全球现代性,,,2018-03-21
3366260,global nanny chain,全球保母链,,,2018-03-21
3366261,global society,全球社会,,,2018-03-21
3366262,global village,地球村,,,2018-03-21
3366263,global warming,全球暖化,,,2018-03-21
3366264,globalism,全球主义,,,2018-03-21
3366265,globalization,全球化,,,2018-03-21
3366266,glocalization,全球在地化,,,2018-03-21
3366267,gnpism,唯gnp主义；gnp挂帅,,,2018-03-21
3366268,goal attainment,目标达成,,,2018-03-21
3366269,goal displacement,目标替代,,,2018-03-21
3366270,goodness of fit,适合度；吻合度,,,2018-03-21
3366271,gossip,闲话；八卦,,,2018-03-21
3366272,governance,治理,,,2018-03-21
3366273,governing class,统治阶级,,,2018-03-21
3366274,governmentality,治理性,,,2018-03-21
3366275,grand narrative,巨型叙事；大叙事,,,2018-03-21
3366276,grand theory,大理论；巨型理论,,,2018-03-21
3366277,grand tradition,大传统,,,2018-03-21
3366278,grassroots organization,基层组织；草根组织,,,2018-03-21
3366279,gratification deprivation,满足剥夺,,,2018-03-21
3366280,great depression,大萧条,,,2018-03-21
3366281,great man theory,伟人理论,,,2018-03-21
3366282,great man theory of history,伟人史观,,,2018-03-21
3366283,Great Transformation,巨变；大转变,,,2018-03-21
3366284,green belt,绿带,,,2018-03-21
3366285,green consumption,绿色消费,,,2018-03-21
3366286,green revolution,绿色革命,,,2018-03-21
3366287,gross reproductive rate,粗生殖率,,,2018-03-21
3366288,grounded theory,扎根理论,,,2018-03-21
3366289,group behavior,团体行为,,,2018-03-21
3366290,group consciousness,团体意识,,,2018-03-21
3366291,group contact,团体接触,,,2018-03-21
3366292,group control,团体控制,,,2018-03-21
3366293,group distance,团体距离,,,2018-03-21
3366294,group dynamics,团体动态；团体动力,,,2018-03-21
3366295,group hostility,团体敌意,,,2018-03-21
3366296,group influence,团体影响,,,2018-03-21
3366297,group interest,团体利益,,,2018-03-21
3366298,group marriage,群婚,,,2018-03-21
3366299,group medical practice,群体医疗执业,,,2018-03-21
3366300,group mind,团体心智；团体心灵,,,2018-03-21
3366301,group priority,团体优位,,,2018-03-21
3366302,group sampling,分组抽样,,,2018-03-21
3366303,group situation,团体情境,,,2018-03-21
3366304,group solidarity,团体连带,,,2018-03-21
3366305,group thinking,团体思维,,,2018-03-21
3366306,growth machine,成长机器,,,2018-03-21
3366307,guest worker,客工；外籍劳工,,,2018-03-21
3366308,guided democracy,指导式民主；训政,,,2018-03-21
3366309,guided interview,导引式访谈,,,2018-03-21
3366310,guild,基尔特；行会,,,2018-03-21
3366311,guild socialism,基尔特社会主义；行会社会主义,,,2018-03-21
3366312,gild,基尔特；行会,,,2018-03-21
3366313,guilt culture,罪感文化,,,2018-03-21
3366314,guttman scale,古特曼量表,,,2018-03-21
3366315,habitus,习性；习癖；惯习行为,,,2018-03-21
3366316,half-way house,中途之家,,,2018-03-21
3366317,halo effect,月晕效应；晕轮效应；光环效应,,,2018-03-21
3366318,hate crime,仇恨犯罪,,,2018-03-21
3366319,hawthorne effect,霍桑效应,,,2018-03-21
3366320,hawthorne experiment,霍桑实验,,,2018-03-21
3366321,Hawthorne Studies,霍桑研究,,,2018-03-21
3366322,hazard rate,涉险率,,,2018-03-21
3366323,head hunting,猎人头；企业寻才,,,2018-03-21
3366324,head start program,提早入学方案,,,2018-03-21
3366325,heathenism,异教,,,2018-03-21
3366326,hedonism,享乐主义,,,2018-03-21
3366327,hegemonic masculinity,霸权[型]阳刚气质；霸权[型]男性气质,,,2018-03-21
3366328,hegemony,霸权,,,2018-03-21
3366329,herd instinct,群集本能,,,2018-03-21
3366330,hermeneutical circle,诠释循环,,,2018-03-21
3366331,hermeneutics,诠释学,,,2018-03-21
3366332,hero worship,英雄崇拜,,,2018-03-21
3366333,heterarchy,循环阶序,,,2018-03-21
3366334,heterodox,异教,,,2018-03-21
3366335,heterodoxy,异端,,,2018-03-21
3366336,heterogamy,异类婚,,,2018-03-21
3366337,heterogeneity,异质性,,,2018-03-21
3366338,heterogeneity of variance,变异数不齐一性,,,2018-03-21
3366339,heterogeneous cluster,异质群集,,,2018-03-21
3366340,heterogeneous group,异质团体,,,2018-03-21
3366341,heterogenization,异质化,,,2018-03-21
3366342,heterophily,异类交往；异类相吸,,,2018-03-21
3366343,heteroscedasticity,变异数不等性；变异数不齐一性,,,2018-03-21
3366344,heterosexism,异性恋中心主义,,,2018-03-21
3366345,heterosexuality,异性恋,,,2018-03-21
3366346,hexagonal hierarchy of regions,区域六角形层级,,,2018-03-21
3366347,hidden curriculum,隐性课程；潜在课程,,,2018-03-21
3366348,hidden unemployment,隐藏性失业,,,2018-03-21
3366349,hierarchical linear model,层级线性模型,,,2018-03-21
3366350,hierarchical regression analysis,分层回归分析；层级回归分析；阶层式回归分析,,,2018-03-21
3366351,hierarchy,层级；阶序,,,2018-03-21
3366352,hierarchy of needs,需求的阶序,,,2018-03-21
3366353,hierarchy of sciences,科学层级,,,2018-03-21
3366354,hierarchy of the sciences,科学层级,,,2018-03-21
3366355,high culture,高级文化；高尚文化；上层文化,,,2018-03-21
3366356,high-cost altruism,高代价利他主义；高成本利他主义,,,2018-03-21
3366357,hinduism,印度教,,,2018-03-21
3366358,hippie movement,嬉皮运动,,,2018-03-21
3366359,histogram,直方图,,,2018-03-21
3366360,historical and comparative method,历史与比较方法,,,2018-03-21
3366361,historical approach,历史探究法,,,2018-03-21
3366362,historical demography,历史人口学,,,2018-03-21
3366363,historical determinism,历史决定论,,,2018-03-21
3366364,historical institutionalism,历史制度论,,,2018-03-21
3366365,historical materialism,历史唯物论,,,2018-03-21
3366366,historical method,历史方法,,,2018-03-21
3366367,historical necessity,历史必然性,,,2018-03-21
3366368,historical sociology,历史社会学,,,2018-03-21
3366369,historicality,历史性,,,2018-03-21
3366370,historicism,历史主义,,,2018-03-21
3366371,historization,历史化,,,2018-03-21
3366372,hlm,阶层线性模型,,,2018-03-21
3366374,holism,整体论,,,2018-03-21
3366375,holistic leisure,身心灵休闲；全人休闲,,,2018-03-21
3366376,home worker,在家工作者,,,2018-03-21
3366377,homeostasis,自体恒定力,,,2018-03-21
3366378,homo sociologicus,社会人,,,2018-03-21
3366379,homoeostasis,内在稳态,,,2018-03-21
3366380,homogamy,内婚,,,2018-03-21
3366381,homogeneity,同质性；均质性,,,2018-03-21
3366382,homogeneity of variance,变异数齐一性,,,2018-03-21
3366383,homogeneous group,同质团体,,,2018-03-21
3366384,homogenization,同质化；均质化,,,2018-03-21
3366385,homology,同构；同形,,,2018-03-21
3366386,homophily,同类交往,,,2018-03-21
3366387,homophobia,恐同,,,2018-03-21
3366388,homoscedasticity,变异数同质性；变异数齐一性,,,2018-03-21
3366389,homosexuality,同性恋；同性爱,,,2018-03-21
3366390,honor system,荣誉制,,,2018-03-21
3366391,horde,游群；斡尔朵,,,2018-03-21
3366392,horizontal group,水平团体；横向团体,,,2018-03-21
3366393,horizontal mobility,水平流动；横向流动,,,2018-03-21
3366394,horizontal occupational mobility,横向职业流动；水平职业流动,,,2018-03-21
3366395,horizontal segregation,水平隔离,,,2018-03-21
3366396,horizontal social mobility,水平社会流动,,,2018-03-21
3366397,horticultural society,园艺社会,,,2018-03-21
3366398,hot media,热媒介,,,2018-03-21
3366399,house of correction,教养院,,,2018-03-21
3366400,household,家户,,,2018-03-21
3366401,housing class,住宅阶级,,,2018-03-21
3366402,housing policy,住宅政策,,,2018-03-21
3366403,housing problem,住宅问题,,,2018-03-21
3366404,human capital,人力资本,,,2018-03-21
3366405,Human Development Index {=HDI},人类发展指数,,,2018-03-21
3366406,human ecology,人文区位学；人文生态学；人类生态学,,,2018-03-21
3366407,Human Genome Project,人类基因计划,,,2018-03-21
3366408,human geography,人文地理；人文地理学,,,2018-03-21
3366409,human relations area files,人类关系区域档案,,,2018-03-21
3366410,human relations theory,人群关系理论,,,2018-03-21
3366411,human resource,人力资源,,,2018-03-21
3366412,human right[s],人权,,,2018-03-21
3366413,human society,人类社会,,,2018-03-21
3366414,humanism,人文主义,,,2018-03-21
3366415,humanitarian,人道主义者；人道主义的,,,2018-03-21
3366416,humanitarianism,人道主义,,,2018-03-21
3366417,humanity,人道；人性,,,2018-03-21
3366418,hunger strike,绝食抗议,,,2018-03-21
3366419,hunting and gathering society,狩猎采集社会,,,2018-03-21
3366420,hunting people,游猎民族,,,2018-03-21
3366421,hunting stage,渔猎时期,,,2018-03-21
3366422,husband purchase,购买丈夫,,,2018-03-21
3366423,hybrid,混种；混体,,,2018-03-21
3366424,hybridity,杂揉；混杂,,,2018-03-21
3366425,hybridization,混种化；杂交,,,2018-03-21
3366426,hydraulic society,水力社会；水利社会,,,2018-03-21
3366427,hypergamy,上婚,,,2018-03-21
3366428,hyperreality,过度真实,,,2018-03-21
3366429,hypnotic suggestion,催眠暗示,,,2018-03-21
3366430,hypogamy,下婚,,,2018-03-21
3366431,hypothesis,假设,,,2018-03-21
3366432,hypothesis testing,假设检定,,,2018-03-21
3366433,hypothetico-deductive model,假设－演绎模型,,,2018-03-21
3366434,i,主我,,,2018-03-21
3366435,iatrogenesis,医源病,,,2018-03-21
3366436,iconic signs,图像式符号,,,2018-03-21
3366437,id,本我,,,2018-03-21
3366438,ideal speech situation,理想言说情境,,,2018-03-21
3366439,ideal type,理念型,,,2018-03-21
3366440,idealism,理想主义；唯心论；观念论,,,2018-03-21
3366441,idealistic interpretation of history,唯心史观,,,2018-03-21
3366442,ideational culture,观念文化；偏于理想的文化,,,2018-03-21
3366443,ideational system,观念系统,,,2018-03-21
3366444,identifiability,可辨认性,,,2018-03-21
3366445,identification,认同；认同化,,,2018-03-21
3366446,identification card,身分证,,,2018-03-21
3366447,identity,身分；认同,,,2018-03-21
3366448,identity crisis,认同危机,,,2018-03-21
3366449,identity politics,认同政治,,,2018-03-21
3366450,ideographic science,个例式科学,,,2018-03-21
3366451,ideological dominance,意识形态支配,,,2018-03-21
3366452,ideological interpretation of history,意识形态史观,,,2018-03-21
3366453,ideological state apparatus  {=ISA},意识形态国家机器,,,2018-03-21
3366454,ideological state apparatuses {=ISAs},意识形态国家机器,,,2018-03-21
3366455,ideology,意识形态,,,2018-03-21
3366456,idolatry,偶像崇拜,,,2018-03-21
3366457,idols of the cave,洞穴偶像,,,2018-03-21
3366458,idols of the market-place,市场偶像,,,2018-03-21
3366459,idols of the theater,剧场偶像,,,2018-03-21
3366460,idols of the tribe,部落偶像,,,2018-03-21
3366461,illegitimacy,私生；非婚生,,,2018-03-21
3366462,illegitimate child,非婚生子女,,,2018-03-21
3366463,illiteracy,文盲,,,2018-03-21
3366464,illiteracy rate,文盲率,,,2018-03-21
3366465,illocutionary act,以言行事,,,2018-03-21
3366466,imagined communities,想像的共同体,,,2018-03-21
3366467,imitation,模仿,,,2018-03-21
3366468,immaterial labor,非物质劳动,,,2018-03-21
3366469,immigrant,移入民；移民；移住,,,2018-03-21
3366470,immigration,人口移入,,,2018-03-21
3366471,immigration policy,移民政策,,,2018-03-21
3366472,immigration rate,人口移入率,,,2018-03-21
